Our Coref ID	Text Source	Knowtator Coref ID	Annotator ID	Annotator Name	Annotator Comment	Coref Type	Knowtator Target ID	Target Span Start	Target Span End	Target Spanned Text	Knowtator Calling-out ID	Calling-out Span Start	Calling-out Span End	Calling-out Spanned Text
	android100.txt	opposition_Instance_70328	opposition_Instance_20000	A2	The calling out refers to a link posted  in the commentary, in which a reviewer compares the Nexus One to the iPhone:  http://www.boygeniusreport.com/2010/01/09/google-android-personal-thoughts	Type_3					opposition_Instance_70327	39386	39465	That is the most beautifully demented thing I've read all week MG didn't write.
	android100.txt	opposition_Instance_70330	opposition_Instance_20000	A2		Type_1	opposition_Instance_70333	1881	1914	I prefer Android over the iPhone.	opposition_Instance_70329	41371	41862	"I totally disagree.  I am a mobile phone design industry veteran.  I have an iPhone, a  Milestone and a Nexus One.  It is plainly obvious to anyone that uses them that the iPhone is on an  entirely different planet of usability....simply brilliant.  The two Android phones I have are,  simply, rubbish.  The icons are tiny and fiddly, the menu layouts contravene even the most basic  user interface design rules, they have faster processors but from are user perspective appear very  clunky."
	android100.txt	opposition_Instance_70338	opposition_Instance_20000	A2		Type_1	opposition_Instance_70337	42043	42054	Google hype	opposition_Instance_70340	42145	42282	"I don't believe I read in Google hype really in this article.   I think Android is a  wonderful platform and they've got a great concept."
	android100.txt	opposition_Instance_70344	opposition_Instance_20000	A2		Type_1	opposition_Instance_70343	40445	40576	"once a device becomes as dominant as a software platform for mobile  apps as the iPhone, it hardly makes sense to get anything else"	opposition_Instance_70346	40749	40933	"your arguments are ones I would use to support the Blackberry mobile platform and the  Windows platform.  Way to go there champ...you highlighted exactly why the iphone ain't all that."
	android100.txt	opposition_Instance_70349	opposition_Instance_20000	A2		Type_1	opposition_Instance_70333	1881	1914	I prefer Android over the iPhone.	opposition_Instance_70351	41065	41159	I am also very, very frustrated by the iPhone, so much that i have no more excuses to keep it.
	android100.txt	opposition_Instance_70354	opposition_Instance_20000	A2		Type_1	opposition_Instance_70356	41539	41618	"the iPhone is on an  entirely different planet of usability....simply brilliant"	opposition_Instance_70353	43166	43296	"You call that brilliant? It's crap and is one of the main reasons I can't stand using an iPhone for  anything beyond web browsing."
	android100.txt	opposition_Instance_70359	opposition_Instance_20000	A2		Type_1	opposition_Instance_70362	42846	42895	"Once you get the hang of  navigating between apps"	opposition_Instance_70358	43505	43618	"once you get the hang of it...  but this is the point isn't it? You just knew how to use the iPhone from day one."
	android100.txt	opposition_Instance_70369	opposition_Instance_20000	A2		Type_1	opposition_Instance_70365	41621	41673	"The two Android phones I have are,  simply, rubbish."	opposition_Instance_70366	42789	42942	"You clearly have not used your Android phones very much. Once you get the hang of  navigating between apps, you want to throw your iPhone out the window."
	android100.txt	opposition_Instance_70371	opposition_Instance_20000	A2		Type_1	opposition_Instance_70375	43569	43618	You just knew how to use the iPhone from day one.	opposition_Instance_70373	44244	44414	"No, thats not the point.  the difference between it taking a week to learn how to  use a UI fully and a day is negligable because you keep a phone for longer than a year."
	android100.txt	opposition_Instance_70378	opposition_Instance_20000	A2		Type_1	opposition_Instance_70375	43569	43618	You just knew how to use the iPhone from day one.	opposition_Instance_70377	44509	44750	"I remember Apple telling people give the UI and the keyboard a month and you'll get  used to it.  Plus all the commercials showing the interface.  So, no, you didn't just pick up the iPhone and know how to use it. It was pounded into to you."
	android100.txt	opposition_Instance_70382	opposition_Instance_20000	A2		Type_1	opposition_Instance_70375	43569	43618	You just knew how to use the iPhone from day one.	opposition_Instance_70364	43709	43812	"You did?  You're unique then.  iphone has to be learned.. and it's not at all  intuitive in some areas."
	android100.txt	opposition_Instance_70387	opposition_Instance_20000	A2		Type_1	opposition_Instance_70375	43569	43618	You just knew how to use the iPhone from day one.	opposition_Instance_70386	43911	43985	The only `intuitive' interface is the nipple. After that it's all learned.
	android100.txt	opposition_Instance_70396	opposition_Instance_20000	A2		Type_1	opposition_Instance_70392	30601	30652	i have a hard time believing its the official store	opposition_Instance_70395	30892	30935	There is no official online Android Market.
	android100.txt	opposition_Instance_70402	opposition_Instance_20000	A2		Type_1	opposition_Instance_70401	28721	28818	"I can't think of  a case where I couldn't find a comparable (albeit less polished) app on Android"	opposition_Instance_70399	30504	30779	"Where do you actually get the apps? &lt;URL/&gt; http://www.android.com/market/ is so sparse  and ugly i have a hard time believing its the official store? Am i wrong? I am very interested in  the Android but cant seem to locate a directory with any of the supposed 18k apps. help!"
	android100.txt	opposition_Instance_70408	opposition_Instance_20000	A2		Type_1	opposition_Instance_70405	29993	30050	comparing either quality or quantity of apps is pointless	opposition_Instance_70407	30178	30313	"For that reason the app store already has sheer number of crap apps, dont take it  otherwise, so how do you decide about quality there?"
	android100.txt	opposition_Instance_70414	opposition_Instance_20000	A2		Type_1	opposition_Instance_70411	28589	28633	Comparing absolute numbers of apps is stupid	opposition_Instance_70413	29978	30085	"So in summary, comparing either quality or quantity of apps is pointless.  Umm, do you have another metric?"
	android100.txt	opposition_Instance_70416	opposition_Instance_20000	A2		Type_1	opposition_Instance_70411	28589	28633	Comparing absolute numbers of apps is stupid	opposition_Instance_70415	33253	33446	"Yeah, particularly with a handful of successful iPhone apps, now, that cost two-three  hundred dollars and do nothing but churn out RSS readers their customers are flooding the App Store  with."
	android100.txt	opposition_Instance_70426	opposition_Instance_20000	A2		Type_1	opposition_Instance_70423	30892	30935	There is no official online Android Market.	opposition_Instance_70421	31845	32096	"There is no official Android market.  Combined with Google flipping off the phone companies by obsoleting a product in a couple of months  then bypassing them entirely by direct sales, that sure sounds like a recipe for domination against  the iPhone."
	android100.txt	opposition_Instance_70430	opposition_Instance_20000	A2		Type_1	opposition_Instance_70428	30540	30653	"&lt;URL/&gt; http://www.android.com/market/ is so sparse  and ugly i have a hard time believing its the official store?"	opposition_Instance_70432	31489	31635	"I do agree that the market truly sucks.  We definitely need a desktop based Market, update all,  delete from list, better search (oh the irony!) ."
	android100.txt	opposition_Instance_70434	opposition_Instance_20000	A2		Type_1	opposition_Instance_70438	31051	31061	cyrkit.com	opposition_Instance_70436	31367	31456	"I used to love Cyrket, but &lt;URL/&gt; http://www.cyrket.com/ has long since stopped  working."
	android100.txt	opposition_Instance_70446	opposition_Instance_20000	A2		Type_1	opposition_Instance_70448	28377	28455	"It's more  about the  features and apps and Android seriously lacks on latter."	opposition_Instance_70440	36556	36756	"Just because the iPhone has a huge amount of apps, doesn't mean they're all worth having. The free  apps I have on my android phones are all high quality and I have used them for a year in most cases."
	android100.txt	opposition_Instance_70452	opposition_Instance_20000	A2		Type_1	opposition_Instance_70444	28320	28375	polished interface is not everything we want in a phone	opposition_Instance_70442	36028	36108	Agreed, and thank you for saying that there's more to life than just the iPhone.
	android100.txt	opposition_Instance_70459	opposition_Instance_20000	A2		Type_1	opposition_Instance_70448	28377	28455	"It's more  about the  features and apps and Android seriously lacks on latter."	opposition_Instance_70453	35893	35936	At least it's a quickly growing collection.
	android100.txt	opposition_Instance_70460	opposition_Instance_20000	A2		Type_1	opposition_Instance_70411	28589	28633	Comparing absolute numbers of apps is stupid	opposition_Instance_70457	35433	35602	"as they say, 90% of everything is shit. So i am not surprised if the iphone have more  quality apps, as that basically comes out of the overall number of apps available."
	android100.txt	opposition_Instance_70463	opposition_Instance_20000	A2		Type_1	opposition_Instance_70324	2923	3048	"Many of these iPhone users who are testing out Android for the first  time tend to get hung up on things that feel unfamiliar"	opposition_Instance_70462	38609	39062	"That's refreshing to read. You've described what's wrong with many reviews on tech blogs these  days. After reading some of the Nexus One reviews I've noticed a negative tone, partly related to  the massive hype it got and then reviewers feeling underwhelmed, but it also seems like some people  are mad it's not an iPhone. Stop reviewing products this way! I understand the comparison but then  you have to look at the device alone to gauge its merits."
	android100.txt	opposition_Instance_70467	opposition_Instance_20000	A2		Type_1	opposition_Instance_70466	38066	38152	"The simplicity of  android and its ability to multitask make the iphone a useless toy."	opposition_Instance_70465	38314	38387	The iPhone multi-tasks. It simply does not allow 3rd party apps to do it.
	android100.txt	opposition_Instance_70472	opposition_Instance_20000	A2		Type_1	opposition_Instance_70444	28320	28375	polished interface is not everything we want in a phone	opposition_Instance_70470	37993	38228	"I find the iphone's sexy UI to be gimicky and a waste of CPU resources.  The simplicity of  android and its ability to multitask make the iphone a useless toy.  Heck even the oldest  smartphone of them all the Blackberry can multitask."
	android100.txt	opposition_Instance_70477	opposition_Instance_20000	A2		Type_1	opposition_Instance_70448	28377	28455	"It's more  about the  features and apps and Android seriously lacks on latter."	opposition_Instance_70476	37615	37852	"unless you play games on your phone, [which the majority of people i know aren't accustomed  to], you `ll actually find that android has a better selection of free apps than the iphone. in  fact i can't remember an app that i `m missing."
	android100.txt	opposition_Instance_70483	opposition_Instance_20000	A2		Type_1	opposition_Instance_70480	26876	26924	it was deliberate, it is called taking the piss.	opposition_Instance_70481	27024	27114	"And it was a weak attempt at taking the piss out of someone if it had to be  explained. -2"
	android100.txt	opposition_Instance_70487	opposition_Instance_20000	A2		Type_1	opposition_Instance_70490	27028	27114	"it was a weak attempt at taking the piss out of someone if it had to be  explained. -2"	opposition_Instance_70486	27211	27256	Actually, dawg, it didn't.  Give yourself -2.
	android100.txt	opposition_Instance_70494	opposition_Instance_20000	A2		Type_1	opposition_Instance_70496	24996	25073	I feel like your comments about Nexus One is too positive to be self-thought.	opposition_Instance_70492	27343	27500	"Well, then go to gizmodo/engadget/BGR and you can see plenty of negativity to go  around. The editors at tech crunch seem to like the Nexus One, get over it."
	android100.txt	opposition_Instance_70501	opposition_Instance_20000	A2		Type_1	opposition_Instance_70265	3561	3584	that back button is key	opposition_Instance_70498	27583	27675	Consistent user experience is the key. Pre does it without a back button with back gestures.
	android100.txt	opposition_Instance_70503	opposition_Instance_20000	A2		Type_1	opposition_Instance_70507	25197	25207	to obvious	opposition_Instance_70505	26607	26623	to should be too
	android100.txt	opposition_Instance_70511	opposition_Instance_20000	A2		Type_1	opposition_Instance_70510	25193	25196	are	opposition_Instance_70509	26625	26641	are should be is
	android100.txt	opposition_Instance_70517	opposition_Instance_20000	A2	This calling-out makes a stance of agreement with the series of calling-outs the previous commentator has made about Kaiynne's grammar.	Type_2	opposition_Instance_70516	26528	26641	"kaiynne, learn to spell and use grammar if you're going to criticise grammar.  to should be too  are should be is"	opposition_Instance_70515	26738	26747	good one.
	android100.txt	opposition_Instance_70522	opposition_Instance_20000	A2		Type_1	opposition_Instance_70525	26537	26605	learn to spell and use grammar if you're going to criticise grammar.	opposition_Instance_70521	26846	26924	"you guys do not get, do you?  it was deliberate, it is called taking the piss."
	android100.txt	opposition_Instance_70531	opposition_Instance_20000	A2		Type_1	opposition_Instance_70448	28377	28455	"It's more  about the  features and apps and Android seriously lacks on latter."	opposition_Instance_70530	28547	28819	"I've really never had an issue with apps. Comparing absolute numbers of apps is stupid at  this point. While it is true that the iPhone seems to have more high quality apps, I can't think of  a case where I couldn't find a comparable (albeit less polished) app on Android."
	android100.txt	opposition_Instance_70533	opposition_Instance_20000	A2		Type_1	opposition_Instance_70537	28983	29091	"why the Pre was able to get big games companies to come onboard when it is a wasteland  in the android world"	opposition_Instance_70535	29263	29396	"Google didn't evangelize game companies, Apple did. The situation is almost the  same as the PC/Mac divide on games, back in the day."
	android100.txt	opposition_Instance_70539	opposition_Instance_20000	A2		Type_1	opposition_Instance_70543	29093	29115	Did they pay them off?	opposition_Instance_70541	29726	29758	Oh, sorry -- Apple and Palm did.
	android100.txt	opposition_Instance_70550	opposition_Instance_20000	A2		Type_1	opposition_Instance_70548	3586	3636	navigation is actually much easier on the android.	opposition_Instance_70546	27677	27820	"Android, like the Blackberry, is an efficient OS once you get used to it, but it disappoints me in  how little it advances the user experience."
	android100.txt	opposition_Instance_70556	opposition_Instance_20000	A2		Type_1	opposition_Instance_70265	3561	3584	that back button is key	opposition_Instance_70552	27911	27968	That and the Alt-Tab-esque long press on the Home button.
	android100.txt	opposition_Instance_70560	opposition_Instance_20000	A2		Type_1	opposition_Instance_70559	1658	1699	"the  soft buttons located in iPhone apps,"	opposition_Instance_70555	28139	28181	You're absolutely right about the buttons!
	android100.txt	opposition_Instance_70562	opposition_Instance_20000	A2		Type_1	opposition_Instance_70566	3242	3371	"until you've taken the plunge to see what lies  beneath its less-polished exterior, you haven't really seen what it has to offer."	opposition_Instance_70564	28309	28455	"well said, polished interface is not everything we want in a phone. It's more  about the  features and apps and Android seriously lacks on latter."
	android100.txt	opposition_Instance_70570	opposition_Instance_20000	A2		Type_1	opposition_Instance_70265	3561	3584	that back button is key	opposition_Instance_70569	24482	24606	"And the long-press home button to get to the recent app switcher is pretty nice once you  get used to remembering to use it."
	android100.txt	opposition_Instance_70576	opposition_Instance_20000	A2		Type_1	opposition_Instance_70578	14840	14898	"navigation  on the iPhone is always one app deep at a time"	opposition_Instance_70575	24012	24400	"reminds me of something i read about the original macos interface, where one had one  window per folder open.  it worked fine as long as one had a mostly flat and casual usage scenario. But once one scaled the  usage up, the number of windows open to reach a specific file exploded.  all in all, it seems that the apple designed interfaces work ok for casual use, but never really  scale."
	android100.txt	opposition_Instance_70583	opposition_Instance_20000	A2		Type_1	opposition_Instance_70572	24490	24605	"long-press home button to get to the recent app switcher is pretty nice once you  get used to remembering to use it"	opposition_Instance_70581	24877	24913	Palm users are already used to that.
	android100.txt	opposition_Instance_70585	opposition_Instance_20000	A2		Type_1	opposition_Instance_70548	3586	3636	navigation is actually much easier on the android.	opposition_Instance_70587	24996	25073	I feel like your comments about Nexus One is too positive to be self-thought.
	android100.txt	opposition_Instance_70591	opposition_Instance_20000	A2		Type_1	opposition_Instance_70572	24490	24605	"long-press home button to get to the recent app switcher is pretty nice once you  get used to remembering to use it"	opposition_Instance_70573	24702	24789	"Dang, missed your comment and said the same thing.  That thing is pretty sweet, though."
	android100.txt	opposition_Instance_70594	opposition_Instance_20000	A2		Type_1	opposition_Instance_70598	15982	16011	no multitasking on the iPhone	opposition_Instance_70596	23221	23390	"Imagine if the iphone implemented multitasking today.  The phone wouldn't be so speedy, would it?  And how long would that already too short of a life battery then last?"
	android100.txt	opposition_Instance_70608	opposition_Instance_20000	A2		Type_1	opposition_Instance_70607	23324	23389	how long would that already too short of a life battery then last	opposition_Instance_70610	23790	23841	"Battery life is (duh)  shortened, but I don't care."
	android100.txt	opposition_Instance_70613	opposition_Instance_20000	A2		Type_1	opposition_Instance_70601	23221	23267	Imagine if the iphone implemented multitasking	opposition_Instance_70600	23539	23612	People _are_ multitasking with their iPhones, using the Backgrounder app.
	android100.txt	opposition_Instance_70623	opposition_Instance_20000	A2		Type_1	opposition_Instance_70620	25332	25394	non-stop promotion of Nexus One at techcrunch.com for two days	opposition_Instance_70622	26152	26226	It's still the first few days for the Nexus One and you are already tired?
	android100.txt	opposition_Instance_70628	opposition_Instance_20000	A2		Type_1	opposition_Instance_70620	25332	25394	non-stop promotion of Nexus One at techcrunch.com for two days	opposition_Instance_70627	25883	26045	"perhaps the platform/handset is actually nice and is worth reporting on? The  Android/Droid/Nexus gushing is no different than when the first few iPhones came out"
	android100.txt	opposition_Instance_70635	opposition_Instance_20000	A2		Type_1	opposition_Instance_70634	25163	25229	I feel like your poor grammar are to obvious to be self thought...	opposition_Instance_70632	26528	26605	kaiynne, learn to spell and use grammar if you're going to criticise grammar.
	android100.txt	opposition_Instance_70639	opposition_Instance_20000	A2		Type_1	opposition_Instance_70507	25197	25207	to obvious	opposition_Instance_70617	26380	26435	By the way it's not to obvious it should be too obvious
	android100.txt	opposition_Instance_70645	opposition_Instance_20000	A2		Type_1	opposition_Instance_70496	24996	25073	I feel like your comments about Nexus One is too positive to be self-thought.	opposition_Instance_70642	25163	25229	I feel like your poor grammar are to obvious to be self thought...
	android100.txt	opposition_Instance_70646	opposition_Instance_20000	A2		Type_1	opposition_Instance_70620	25332	25394	non-stop promotion of Nexus One at techcrunch.com for two days	opposition_Instance_70648	25575	25787	"When the iPhone was released there was non-stop coverage/promotion of it as  well.  This is TechCrunch -- if they weren't talking about the Nexus they be failing to deliver the  content everyone is interested in."
	android100.txt	opposition_Instance_70653	opposition_Instance_20000	A2		Type_1	opposition_Instance_70634	25163	25229	I feel like your poor grammar are to obvious to be self thought...	opposition_Instance_70643	25321	25439	"There is a non-stop promotion of Nexus One at techcrunch.com for two days and I  don't think that this is all natural."
	android100.txt	opposition_Instance_70658	opposition_Instance_20000	A2		Type_1	opposition_Instance_70661	15862	15948	"I can't just  go back to Twitter though, I have to go to home screen and then back in."	opposition_Instance_70657	18926	19025	"Actually the only one responsible for the YouTube and Twitter multitasking is the  app's developer."
	android100.txt	opposition_Instance_70665	opposition_Instance_20000	A2		Type_1	opposition_Instance_70661	15862	15948	"I can't just  go back to Twitter though, I have to go to home screen and then back in."	opposition_Instance_70664	19855	19937	Marcus get a Zune, then you wont have to worry about apps, you ungrateful schmuck!
	android100.txt	opposition_Instance_70673	opposition_Instance_20000	A2		Type_1	opposition_Instance_70670	18074	18164	"a button that pops up links to the where you were in  the last three apps or the home page"	opposition_Instance_70672	18581	18685	"They do... if you hold the home button down for a long press, you see the  previous 6 apps that you ran."
	android100.txt	opposition_Instance_70678	opposition_Instance_20000	A2		Type_1	opposition_Instance_70656	18581	18591	They do...	opposition_Instance_70677	18783	18828	"@Elliott  He was talking about on the iPhone."
	android100.txt	opposition_Instance_70683	opposition_Instance_20000	A2		Type_1	opposition_Instance_70661	15862	15948	"I can't just  go back to Twitter though, I have to go to home screen and then back in."	opposition_Instance_70680	18046	18164	"maybe they should just have a button that pops up links to the where you were in  the last three apps or the home page"
	android100.txt	opposition_Instance_70687	opposition_Instance_20000	A2		Type_1	opposition_Instance_70670	18074	18164	"a button that pops up links to the where you were in  the last three apps or the home page"	opposition_Instance_70685	18259	18483	"It will help in that it will prevent swiping through screens to get to the  previous app icon on the desktop.  But it's not the same thing since unlike the Android, the  previous state is lost and you are restarting the app."
	android100.txt	opposition_Instance_70688	opposition_Instance_20000	A2		Type_1	opposition_Instance_70606	15705	15766	the things I find the most annoying when using an iPod touch.	opposition_Instance_70690	16188	16313	"For 2 years, Google has carefully been following the trails of iPhone seeing their  flaws and using it for BIG G's advantage,"
	android100.txt	opposition_Instance_70694	opposition_Instance_20000	A2		Type_1	opposition_Instance_70697	16557	16654	"countries who didn't have the opportunity to have a high-end smartphone.  I'm talking about asia."	opposition_Instance_70693	17164	17289	"not really. networks (and phones) in japan and korea are usually half a step,  or a full step ahead of the rest of the world."
	android100.txt	opposition_Instance_70707	opposition_Instance_20000	A2		Type_1	opposition_Instance_70606	15705	15766	the things I find the most annoying when using an iPod touch.	opposition_Instance_70603	22945	23112	"Exactly. It's retarded. I got the iphone, thought I loved it -- it sure is fun for  a while. But when you get down to business, it just isn't usable like it should be."
	android100.txt	opposition_Instance_70708	opposition_Instance_20000	A2		Type_1	opposition_Instance_70699	22077	22099	you ungrateful schmuck	opposition_Instance_70700	22474	22594	"As far as being grateful is considered, I have 0% loyalty. I pay for my phones. These companies  don't donate one to me."
	android100.txt	opposition_Instance_70718	opposition_Instance_20000	A2	Since Comment 33 is a repeat of Comment 28, I wasn't sure how to mark the targets.  Since had discussed re-using targets as being the ideal, I decided to re-use the target from Comment 28, even though the technical pointer directs us to Comment 33.	Type_1	opposition_Instance_70705	19709	19788	"Apple was the first to do it and they still continue to be  the industry leader"	opposition_Instance_70702	22195	22405	"Actually I have had an iPod Touch for over an year! Don't try to overrate the  device. The combined features of customization, multi-tasking, better camera, faster processor, etc  beats the shit out of iPhones."
	android100.txt	opposition_Instance_70719	opposition_Instance_20000	A2	repeat of comment 28	Type_1	opposition_Instance_70661	15862	15948	"I can't just  go back to Twitter though, I have to go to home screen and then back in."	opposition_Instance_70712	22018	22100	Marcus get a Zune, then you wont have to worry about apps, you ungrateful schmuck!
	android100.txt	opposition_Instance_70728	opposition_Instance_20000	A2	Comment 33 is a repeat of Comment 28	Type_1	opposition_Instance_70661	15862	15948	"I can't just  go back to Twitter though, I have to go to home screen and then back in."	opposition_Instance_70714	21090	21189	"Actually the only one responsible for the YouTube and Twitter multitasking is the  app's developer."
	android100.txt	opposition_Instance_70732	opposition_Instance_20000	A2		Type_1	opposition_Instance_70705	19709	19788	"Apple was the first to do it and they still continue to be  the industry leader"	opposition_Instance_70722	20492	20791	"To pretend like eliminating the Apple monopoly on the  hardware/software/everything isn't going to give Android a nudge up in the line over Apple is  completely shortsighted.  Not everyone in the world is going to want to buy Apple's complete line  of products to not have interoperability problems."
	android100.txt	opposition_Instance_70733	opposition_Instance_20000	A2		Type_1	opposition_Instance_70737	20033	20067	Why do iPhone fanboys even bother?	opposition_Instance_70735	20165	20195	Stockholm Syndrome (google it)
	android100.txt	opposition_Instance_70739	opposition_Instance_20000	A2		Type_1	opposition_Instance_70725	19791	19853	These iPhone Clones are playing catchup.  Good luck with that.	opposition_Instance_70727	20294	20393	"Yeah you know, good luck to Windows too, last I heard they were just playing  catch up to the Lisa."
	android100.txt	opposition_Instance_70740	opposition_Instance_20000	A2	The calling out is criticizing the enthusiastic tone of the target.	Type_1	opposition_Instance_70744	4145	4181	"the iPhone is  a truly great design."	opposition_Instance_70742	13071	13117	Seems like people don't agree with you fanboy!
	android100.txt	opposition_Instance_70747	opposition_Instance_20000	A2		Type_1	opposition_Instance_70282	3980	4038	when we first tried the iPhone it felt natural immediately	opposition_Instance_70749	12809	12981	"How quickly we forget.  I remember commercials on prime time TV teaching people how  to use the iPhone.  Or, did you just know to swipe when you wanted to delete something?"
	android100.txt	opposition_Instance_70752	opposition_Instance_20000	A2		Type_1	opposition_Instance_70756	11690	11719	The pre does all these things	opposition_Instance_70754	11866	12074	"The Palm Pre really does do all these things and way better than Android or the  iPhone, but the folks at Tech Crunch don't like Palm, so even if the product is superior to  Android, they will never admit it."
	android100.txt	opposition_Instance_70758	opposition_Instance_20000	A2	I marked this a type 2 because the target is a string of statements.	Type_2	opposition_Instance_70762	10241	10825	"Apple has such a loyal fanbase because they focus on making feel good about their gear with  innovations that even when minor, really add up.  To wit:  Why is it that it's only my iPhone/iTouch that pauses music if the headphone jack gets unplugged?  Why is that it's only my iPhone/iTouch that changes the volume setting when I go from no headphones  (speaker) to headphones by plugging in the jack --- then goes BACK to loud when I unplug them?  Why hasn't anyone else figured out how to let you have pause/play and volume button on the earbuds  without making an incompatible jack?"	opposition_Instance_70760	11690	11772	"The pre does all these things that you speak of.  So only device is rather, wrong."
	android100.txt	opposition_Instance_70773	opposition_Instance_20000	A2		Type_1	opposition_Instance_70765	10408	10489	it's only my iPhone/iTouch that pauses music if the headphone jack gets unplugged	opposition_Instance_70768	11497	11593	"Lot's of music devices will pause the track when headphones get unplugged. The  Droid does this."
	android100.txt	opposition_Instance_70779	opposition_Instance_20000	A2		Type_1	opposition_Instance_70282	3980	4038	when we first tried the iPhone it felt natural immediately	opposition_Instance_70771	9119	9281	"That's very true.  With the iPhone, the sweet  goodness part of the UI is  immediately apparent.  After a minute or two, you're feeling empowered and comfortable."
	android100.txt	opposition_Instance_70780	opposition_Instance_20000	A2	This calling-out refers to a series of statements in a general way, so I have marked it as a Type 2 and have designated as target the most recent instance of the series of statements to which it seems to refer.	Type_2	opposition_Instance_70776	7423	7460	Android is in a really good position.	opposition_Instance_70778	8571	8685	"I agree with most of what is said here. The Android phone is the winner when it  comes to pleasing the geek crowd."
	android100.txt	opposition_Instance_70783	opposition_Instance_20000	A2		Type_1	opposition_Instance_70578	14840	14898	"navigation  on the iPhone is always one app deep at a time"	opposition_Instance_70785	15690	15948	"This is one of the things I find the most annoying when using an iPod touch. I use a  Twitter client (or other app) and open a link to a webpage or Youtube. Once it's done I can't just  go back to Twitter though, I have to go to home screen and then back in."
	android100.txt	opposition_Instance_70787	opposition_Instance_20000	A2	I marked this as a type 2 calling out becuase it refers back to a series of comments made by several users.	Type_2	opposition_Instance_70791	14601	14677	"the Nexus One, it might feel just as natural as the  iPhone does to you now."	opposition_Instance_70789	15256	15494	"As for the opinions with the Nexus, I guess that's why this world keeps turning round and round ---  it's because of his types of opinion that makes the  life exciting, in this case the people who believe in android/non android believers."
