Our Coref ID	Text Source	Knowtator Coref ID	Annotator ID	Annotator Name	Annotator Comment	Coref Type	Knowtator Target ID	Target Span Start	Target Span End	Target Spanned Text	Knowtator Calling-out ID	Calling-out Span Start	Calling-out Span End	Calling-out Spanned Text
	ipad100.txt	opposition_Instance_40111	opposition_Instance_20000	A2		Type_1	opposition_Instance_40109	5441	5473	Microsoft have a lack of vision.	opposition_Instance_40107	9676	9829	"Care to explain exactly why Microsoft have a lack of vision?  Because looking at the Xbox 360, Windows 7 and Office 2010 you appear to be flat out wrong."
	ipad100.txt	opposition_Instance_40120	opposition_Instance_20000	A2		Type_1	opposition_Instance_40118	5625	5689	To do something innovative ,first they have to change their CEO!	opposition_Instance_40116	9831	9921	As for the clowns quacking about changing the CEO, did you look at last quarter's results?
	ipad100.txt	opposition_Instance_40129	opposition_Instance_20000	A2		Type_1	opposition_Instance_40127	9746	9828	looking at the Xbox 360, Windows 7 and Office 2010 you appear to be flat out wrong	opposition_Instance_40125	10017	10313	"You are right on XBOX 360 -- but wrong on everything else?  Windows 7? C'mon that was just an expensive service pack to Vista. Where is the innovation in that?  Office 2010? Ribbon? Really? It's so hard to use that Microsoft had to make a game so people could  figure out how to use its features."
	ipad100.txt	opposition_Instance_40138	opposition_Instance_20000	A2		Type_1	opposition_Instance_40136	9882	9920	did you look at last quarter's results	opposition_Instance_40134	10315	10397	Last year's annual results for Microsoft resulted in an 8 billion loss in revenue.
	ipad100.txt	opposition_Instance_40147	opposition_Instance_20000	A2		Type_1	opposition_Instance_40152	6945	6971	the iPad is not innovative	opposition_Instance_40145	10560	10642	"to say the iPad lacks innovation because a few  features are missing is ludicrous."
	ipad100.txt	opposition_Instance_40158	opposition_Instance_20000	A2		Type_1	opposition_Instance_40156	10560	10641	"to say the iPad lacks innovation because a few  features are missing is ludicrous"	opposition_Instance_40154	10735	10798	Oh Great...now could you explain what's the innovation in iPad?
	ipad100.txt	opposition_Instance_40167	opposition_Instance_20000	A2		Type_1	opposition_Instance_40165	10750	10797	could you explain what's the innovation in iPad	opposition_Instance_40163	10901	11016	"The main innovation in iPad is that they very carefully tailored the user  interface for the new screen size/setup."
	ipad100.txt	opposition_Instance_40176	opposition_Instance_20000	A2	The URLs are not available anymore, so I can't read them.  I thought since they seemed part of his rationale I'd include them in the calling-out.	Type_1	opposition_Instance_40174	11018	11117	The Netbook user interface is essentially identical to a PC, no matter what size of screen is used.	opposition_Instance_40172	12657	13120	"Obviously David Dennis hasn't actually used any tailor made netbook software.  &lt;URL/&gt;  http://www.ubuntuproductivity.com/journal/productivity/08/2008/focused-workflow-with-netbook-remix/  &lt;URL/&gt; http://geeksmack.net/hardware/100-intel-and-lg-form-alliance-for-the-better.html  Both of these run applications full-screen natively, not specific netbook applications, due to the  flexibility of Gnome, it's actually quite trivial to tell something to run fullscreen."
	ipad100.txt	opposition_Instance_40185	opposition_Instance_20000	A2		Type_1	opposition_Instance_40183	10448	10466	Microsoft's $3.05B	opposition_Instance_40181	13906	13990	Microsoft had a net income of around 14.5 billion USD in 2009, not 3.05 billion USD.
	ipad100.txt	opposition_Instance_40194	opposition_Instance_20000	A2		Type_1	opposition_Instance_40192	13906	13990	Microsoft had a net income of around 14.5 billion USD in 2009, not 3.05 billion USD.	opposition_Instance_40190	14085	14191	"Actually, he was comparing profit... See how he said profit not net income.  They're two different things."
	ipad100.txt	opposition_Instance_40203	opposition_Instance_20000	A2		Type_1	opposition_Instance_40201	14512	14521	Confused.	opposition_Instance_40199	14621	14750	"Maybe, like me, you're probably trying to work out how the iPad fits into your life when  the answer is that it probably doesn't."
	ipad100.txt	opposition_Instance_40210	opposition_Instance_20000	A2	Refers to the link posted in the previous comment depciting a visual of how Chrome OS could scale to different devices.	Type_3					opposition_Instance_40208	15152	15219	Oh wow, I hadn't seen that page.  That tablet UI looks really nice.
	ipad100.txt	opposition_Instance_40219	opposition_Instance_20000	A2		Type_1	opposition_Instance_40215	2602	2685	"Google wants  everyone to move towards doing everything on their apps in the cloud."	opposition_Instance_40217	15434	15504	"I'd sure be  happier with the iPad if it worked better with the cloud."
	ipad100.txt	opposition_Instance_40228	opposition_Instance_20000	A2		Type_1	opposition_Instance_40226	15506	15553	"Why do I want to have to email iWork  documents"	opposition_Instance_40224	15762	15915	"But, they already have this in iWork:  &lt;URL/&gt;  http://www.apple.com/iwork/iwork-dot-com/?cid=APP-NAUS-IWORK-090702-00003&amp;cp=APP-IWORK-00003&amp;sr=IWOR K.COM"
	ipad100.txt	opposition_Instance_40237	opposition_Instance_20000	A2		Type_1	opposition_Instance_40235	15767	15798	they already have this in iWork	opposition_Instance_40233	16108	16392	"Na JoeYYY, I wish iWork.com was as good at online collaboration as Google Apps but it's  just not...With iWork.com (still beta after a couple years) you have to download the document to  make changes, very very very different from the real time collaborative editing of Google Apps..."
	ipad100.txt	opposition_Instance_40244	opposition_Instance_20000	A2		Type_1	opposition_Instance_40011	10	66	The iPad And Chrome OS Netbooks Are On A CollisionCourse	opposition_Instance_40242	17017	17442	"But still, I don't exactly consider netbooks and the iPad to be on a collision course. My mum wants  an iPad because it has a big screen and has intuitively limited functionality, and I want a netbook  because I just need something that I can easily type on and customise the experience to what I want  and need.  Same position in the market (in between phones and regular computers) but not on the same paths in  my opinion."
	ipad100.txt	opposition_Instance_40253	opposition_Instance_20000	A2		Type_1	opposition_Instance_40251	17578	17640	Next thread on AppleCruch: iPad: Buy it, because we're telling	opposition_Instance_40249	17715	17717	+2
	ipad100.txt	opposition_Instance_40262	opposition_Instance_20000	A2		Type_1	opposition_Instance_40260	17715	17717	+2	opposition_Instance_40258	17792	17794	+4
	ipad100.txt	opposition_Instance_40269	opposition_Instance_20000	A2		Type_1	opposition_Instance_40251	17578	17640	Next thread on AppleCruch: iPad: Buy it, because we're telling	opposition_Instance_40267	17987	18108	"+3 ..someone is trying desperately to convince us why we need to buy this device not matter  if we wont do sh$$t with it."
	ipad100.txt	opposition_Instance_40276	opposition_Instance_20000	A2		Type_1	opposition_Instance_40251	17578	17640	Next thread on AppleCruch: iPad: Buy it, because we're telling	opposition_Instance_40274	18185	18188	+99
	ipad100.txt	opposition_Instance_40285	opposition_Instance_20000	A2		Type_1	opposition_Instance_40283	18315	18394	these sites are already nothing more than unofficial ad-campaigns for iproducts	opposition_Instance_40281	18481	18592	"Why bother coming to read a website that you claim is Apple biased (it's not, you are  just Microsoft fanboys)?"
	ipad100.txt	opposition_Instance_40292	opposition_Instance_20000	A2		Type_1	opposition_Instance_40283	18315	18394	these sites are already nothing more than unofficial ad-campaigns for iproducts	opposition_Instance_40290	18795	18946	"Apparently the days when the comments on TC were more insightful than the articles are  over, even though the quality of the articles remains the same."
	ipad100.txt	opposition_Instance_40301	opposition_Instance_20000	A2		Type_1	opposition_Instance_40299	1736	1843	"Google, which plans to release its first Chrome OS-based netbooks in time for the holiday season  next year"	opposition_Instance_40297	19073	19265	"Google has vapor ...  Meanwhile, Apple is busy working on iPad (hardware) iPhone v. 4  When holiday season rolls around, Apple is likely to be on another burned-in version of iPad  hardware..."
	ipad100.txt	opposition_Instance_40310	opposition_Instance_20000	A2	Sarcasm	Type_1	opposition_Instance_40308	19073	19089	Google has vapor	opposition_Instance_40306	19356	19427	Yes, vapor, like a demo and available open source operating system. -_-
	ipad100.txt	opposition_Instance_40317	opposition_Instance_20000	A2		Type_1	opposition_Instance_40308	19073	19089	Google has vapor	opposition_Instance_40315	19509	19559	"&lt;URL/&gt; http://www.chromium.org  It's hardly vapour"
	ipad100.txt	opposition_Instance_40326	opposition_Instance_20000	A2		Type_1	opposition_Instance_40324	1333	1419	it remains to be seen if people who buy an iPad will do so instead of buying a netbook	opposition_Instance_40322	19702	19950	"The Use Cases of a netbook and a tablet are completely different. If typing is your thing, then  a netbook will suit. If you want a device that is easy to use on PT, a cafe, at meeting, or  collaborating  then a tablet will prove to be more useful."
	ipad100.txt	opposition_Instance_40335	opposition_Instance_20000	A2		Type_1	opposition_Instance_40333	3293	3362	"perhaps the two frenemies can  once again &lt;URL/&gt; find a common ground"	opposition_Instance_40331	20199	20359	"I just hope the frenemies are still close enough so that Google Docs can be a worth while  experience. Tablet + Google Docs to me would be a killer application."
	ipad100.txt	opposition_Instance_40342	opposition_Instance_20000	A2		Type_1	opposition_Instance_40011	10	66	The iPad And Chrome OS Netbooks Are On A CollisionCourse	opposition_Instance_40340	20573	20798	"The colision course, as I see it, is not between form factors (there are pros and cons to each) but  between Apple's closed up, control freaked business model and Google's more open one. And I think  google's the smarter one."
	ipad100.txt	opposition_Instance_40351	opposition_Instance_20000	A2		Type_1	opposition_Instance_40349	21698	21752	"they're still playing catch up with  real applications"	opposition_Instance_40347	22093	22429	"So you re saying that iPad, a product that won't be for sale for a another two months,  don't have a software catalogue available today ? Wow, that's surprising!  The future looks different though. Omni just announced that they will port five products to the  iPad, at least two of which that might do the trick for what you want to do."
	ipad100.txt	opposition_Instance_40360	opposition_Instance_20000	A2		Type_1	opposition_Instance_40358	21247	21300	Mockingbird, iPlotz and a bunch of other web services	opposition_Instance_40356	22533	22621	"Also, half of  the tools you mentioned are web apps, why wouldn't they work on the iPad?"
	ipad100.txt	opposition_Instance_40369	opposition_Instance_20000	A2		Type_1	opposition_Instance_40367	21753	21772	(iWork? Seriously?)	opposition_Instance_40365	22623	22741	"Finally, what's wrong with iWork? I use Keynote and Pages extensively since they fit my needs way  better than Office."
	ipad100.txt	opposition_Instance_40376	opposition_Instance_20000	A2		Type_1	opposition_Instance_40349	21698	21752	"they're still playing catch up with  real applications"	opposition_Instance_40374	23016	23310	"There are thousands of developers dying to release apps for the iPad and if you compare what's  available for Chrome OS to the iPhone App Store, you'll find 2 or 3 categories where Chrome OS has  better, superior apps (due to Apple's hamfisted restrictions), but Chrome OS lags everywhere else."
	ipad100.txt	opposition_Instance_40385	opposition_Instance_20000	A2		Type_1	opposition_Instance_40349	21698	21752	"they're still playing catch up with  real applications"	opposition_Instance_40383	22830	23014	"Omnigraffle is coming to the iPad which is a pretty decent competitor to Visio.  Mockingbird is Javascript so it runs fine on something like the iPad. Basecamp works fine on the  iPad."
	ipad100.txt	opposition_Instance_40394	opposition_Instance_20000	A2		Type_1	opposition_Instance_40392	23089	23159	"if you compare what's  available for Chrome OS to the iPhone App Store"	opposition_Instance_40390	23647	24060	"Yes, there would be some good applications for the iPad for a lot of things, but they'll always be  behind what's out there, both in quantity AND quality because there's simply a limit to what a  limited number of developers can do, and there's a limit to how many applications you can cram in  one store, and there's a limit to how many apps the Apple approval staff (or bots or whatever they  are) can review..."
	ipad100.txt	opposition_Instance_40403	opposition_Instance_20000	A2		Type_1	opposition_Instance_40401	2686	2829	"Apple, as they made clear  with their overly-long iWork for iPad demo on Wednesday, wants everyone to move towards using  iPhone OS-based apps."	opposition_Instance_40399	25560	25703	"wants everyone to move towards using iPhone OS-based apps. or you could say they wanna bring  people inside their tightly controlled ecosystem."
	ipad100.txt	opposition_Instance_40410	opposition_Instance_20000	A2		Type_1	opposition_Instance_40011	10	66	The iPad And Chrome OS Netbooks Are On A CollisionCourse	opposition_Instance_40408	25705	26054	"I agree these two products are on a collision course, I've heard a lot of people lately trying to  come up with ways they'd use the iPad, and one of them is using the iPad as a web-tablet that you  can have around the house to quickly pickup and check email or google something. Sounds a lot like  what Google said you'd use a Chrome OS netbook for."
	ipad100.txt	opposition_Instance_40419	opposition_Instance_20000	A2		Type_1	opposition_Instance_40415	26957	27021	"if they can deliver on providing a similar experience to  Office"	opposition_Instance_40417	27561	27996	"Nonsense.  If you believe that you're a fool.  Everyone and their mother has been trying to  replicate the Office experience, and none have succeeded.  Google Docs are okay, but they utterly  pale in comparison to MS Office.  Word Perfect, Lotus Smartsuite, etc.  They all died off because  of Office.  While Google can bleed money on their office killer they know full well that they can't  compete in the corporate world with Office."
	ipad100.txt	opposition_Instance_40428	opposition_Instance_20000	A2		Type_1	opposition_Instance_40426	26826	26906	a Googler said last year that they'd bring gDocs up to par with Office this year	opposition_Instance_40424	27998	28014	One year my ass.
	ipad100.txt	opposition_Instance_40437	opposition_Instance_20000	A2		Type_1	opposition_Instance_40442	27713	27785	"Google Docs are okay, but they utterly  pale in comparison to MS Office."	opposition_Instance_40433	28103	28246	"Sure MS Office monster has a superior functionality, but majority of private users and  many of businesses does not even need 90% of its power."
	ipad100.txt	opposition_Instance_40446	opposition_Instance_20000	A2		Type_1	opposition_Instance_40011	10	66	The iPad And Chrome OS Netbooks Are On A CollisionCourse	opposition_Instance_40444	28621	28689	I would say the iPad &amp; the Android Tablet are on a collision course.
	ipad100.txt	opposition_Instance_40455	opposition_Instance_20000	A2		Type_1	opposition_Instance_40453	839	880	"a $500 (for the baseline version)  device"	opposition_Instance_40451	29775	29816	Apple should have priced base iPad at 501
	ipad100.txt	opposition_Instance_40464	opposition_Instance_20000	A2	This is just silliness I guess?	Type_1	opposition_Instance_40462	29948	29984	netbooks are better than the ivagina	opposition_Instance_40460	30068	30198	"good to know, I have been able to really use the iPad for more than a few minutes, so I  have to defer to your experience with it."
	ipad100.txt	opposition_Instance_40473	opposition_Instance_20000	A2		Type_1	opposition_Instance_40471	3663	3706	With the iPad now clearly aimed at netbooks	opposition_Instance_40469	30325	30543	"With the iPad now clearly aimed at netbooks...  Sorry, the iPad isn't competition for a netbook. The iPad isn't a personal computer. It's a  web-browsing/book reading device, which is also a vehicle for AAPL's content."
	ipad100.txt	opposition_Instance_40482	opposition_Instance_20000	A2		Type_1	opposition_Instance_40480	30422	30457	The iPad isn't a personal computer.	opposition_Instance_40478	30853	30975	"Rick, plenty of folks who buy netbooks do not even need a real computer, and this is where  the iPad will fill that niche."
	ipad100.txt	opposition_Instance_40491	opposition_Instance_20000	A2		Type_1	opposition_Instance_40489	30545	30764	"No multitasking, no USB input (???), no card readers, no Flash, no camera to leverage AR (and guess  why not??), no 3G without a pricey upgrade. In other words, not a computer and certainly no  competition for netbooks."	opposition_Instance_40487	30976	31154	"Obviously, for more power demanding users (multi-tasking, Flash,  higher-res screen, more storage/RAM), the iPad isn't going to lure them away from netbooks and  cheaper laptops."
	ipad100.txt	opposition_Instance_40498	opposition_Instance_20000	A2		Type_1	opposition_Instance_40480	30422	30457	The iPad isn't a personal computer.	opposition_Instance_40496	31247	31300	yes its more an electronic newspaper than a computer.
	ipad100.txt	opposition_Instance_40507	opposition_Instance_20000	A2		Type_1	opposition_Instance_40505	31338	31363	its not ergonomically fit	opposition_Instance_40503	31503	31628	"Who the hell do you know?! Are you an `ergonomics' expert? No, you are not. You are  another fanboy commentard. Sssssshhhhhh."
	ipad100.txt	opposition_Instance_40514	opposition_Instance_20000	A2		Type_1	opposition_Instance_40011	10	66	The iPad And Chrome OS Netbooks Are On A CollisionCourse	opposition_Instance_40512	31855	31881	netbooks are better period
	ipad100.txt	opposition_Instance_40523	opposition_Instance_20000	A2	"This calling-out refers to a series of comments, from Rick and Turnbull and is also refering back to language from the original post (""collision"")"	Type_2	opposition_Instance_40521	30380	30420	the iPad isn't competition for a netbook	opposition_Instance_40519	32033	32234	"Agree with rick and turnbull --- target markets are not the same, so no collision except for a  small group of users sitting on the boundary fence. Soccer moms will love the iPad. Techies not so  much."
	ipad100.txt	opposition_Instance_40530	opposition_Instance_20000	A2		Type_1	opposition_Instance_40011	10	66	The iPad And Chrome OS Netbooks Are On A CollisionCourse	opposition_Instance_40528	32383	32398	nice piece, MG.
	ipad100.txt	opposition_Instance_40539	opposition_Instance_20000	A2		Type_1	opposition_Instance_40537	32527	32554	the truth we are frustrated	opposition_Instance_40535	33460	33522	The truth is that I am frustrated at your lack of punctuation.
	ipad100.txt	opposition_Instance_40548	opposition_Instance_20000	A2		Type_1	opposition_Instance_40546	33649	33720	apple is clearly smarter than google. android apps won't run on chrome.	opposition_Instance_40544	33807	34534	"iPhone/iPad apps won't run on Mac's either.  If you own an Android phone and want a tablet, you can always get an Android one, there are sevsral  already in the market (and growing steadily).  Apple will always SEEM smarter cuz they're so control-y about their products so when they show them  off they always wow you with how they thaought everything out (well, except for copy/paste and a  bunch of other minorities...)  Google doesn't try to control everything. they make the software and let a whole bunch of companies  build the hardware (and even fool around with the software, which Microsoft never would have let  them). So they may not seem as ingenious as Apple but i think that in the long run their model will  win."
	ipad100.txt	opposition_Instance_40557	opposition_Instance_20000	A2		Type_1	opposition_Instance_40555	3555	3611	Apple attacked from the top with their premium computers	opposition_Instance_40553	34894	34972	Sorry, don't fully agree that the iPad is superior to every netbook out there.
	ipad100.txt	opposition_Instance_40566	opposition_Instance_20000	A2	This caling-out does really make much sense.  The user making the comment seems to reading too much into the target statement or is confused.	Type_1	opposition_Instance_40564	2736	2755	iWork for iPad demo	opposition_Instance_40562	35101	35298	"Really, Mr. MG? You think iPhone OS based iWork apps beat Google's cloud based competition? May  be for minority, or for people  who needs to maintain grocery lists. But not for majority of people."
	ipad100.txt	opposition_Instance_40575	opposition_Instance_20000	A2		Type_1	opposition_Instance_40573	35386	35446	"used  (Open)Office suit of apps where serious work is needed"	opposition_Instance_40571	35780	36838	"Could you tell me one feature about OpenOffice that you need, that's better implemented  than in iWork (or even doesn't exist there)? I used the OOffice Writer quite a lot 2-3 years ago,  Impress just a bit until I got VERY annoyed by it and Calc just for basic stuff. I also know MS  Office quite well and for a real power user, that's the one. However, since iwork 09 is out, I use  it alot and by now I prefer it in every way. It actually has every feature I really need and those  that I need are by FAR better implemented than in OOffice and most of the times even better than MS  Office in terms of simplicity. There are some crucial benefits like the positioning rulers that pop  up, or the alt-arrow-key combination for inserting rows/cols that make often used actions so much  simpler, you ask yourself how you could have lived without it. Even numbers has become great, if  you don't need pivot-tables it's probably all you need, again, and there it's much simpler. Also,  MS Office import / export is SO much better than in OOffice. Give it a try!"
	ipad100.txt	opposition_Instance_40593	opposition_Instance_20000	A2		Type_1	opposition_Instance_40591	38777	38863	the ones badmouthing microsoft here, do you guys ever actually use a machine for work?	opposition_Instance_40589	38957	39022	Yup quite a few machines actually and they are all Microsoft free
	ipad100.txt	opposition_Instance_40600	opposition_Instance_20000	A2		Type_1	opposition_Instance_40011	10	66	The iPad And Chrome OS Netbooks Are On A CollisionCourse	opposition_Instance_40598	39502	39700	"Lets face it, the ipad is a device without a clear target group. We don't know yet who will buy  the ipad, what its main use is going to be and whether it's going to be successful (my guess --  no)."
	ipad100.txt	opposition_Instance_40607	opposition_Instance_20000	A2		Type_1	opposition_Instance_40011	10	66	The iPad And Chrome OS Netbooks Are On A CollisionCourse	opposition_Instance_40605	40048	40195	"&lt;b&gt;At least with an iPad you get real customer service if you have trouble with your  hardware…with Google you get a customer discussion forum!&lt;/b&gt;"
	ipad100.txt	opposition_Instance_40616	opposition_Instance_20000	A2	Sarcasm	Type_1	opposition_Instance_40614	40051	40102	At least with an iPad you get real customer service	opposition_Instance_40612	40281	40372	Oh yeah, that's why Apple has been able to provide a good fix for its busted 27 iMacs, huh?
	ipad100.txt	opposition_Instance_40623	opposition_Instance_20000	A2		Type_1	opposition_Instance_40628	40103	40190	"if you have trouble with your  hardware…with Google you get a customer discussion forum"	opposition_Instance_40621	40728	40897	"...uh, you may not get software support directly from Google, but it's not like they're  making the hardware; all of that will be handled by the manufactures (Acer etc)."
	ipad100.txt	opposition_Instance_40632	opposition_Instance_20000	A2		Type_1	opposition_Instance_40628	40103	40190	"if you have trouble with your  hardware…with Google you get a customer discussion forum"	opposition_Instance_40630	40989	41177	"Great point. There could be some great Android Tablets or Chrome netbooks coming out, but  I'd still be reluctant to recommend any average user to use them because support is non-existent."
	ipad100.txt	opposition_Instance_40641	opposition_Instance_20000	A2		Type_1	opposition_Instance_40639	41153	41176	support is non-existent	opposition_Instance_40637	41322	41556	"And you sure will need it, even if it's just to change the battery, but as for software  I'm not so sure they will give you support for all the 140000 apps that you will have to use  because the ones Apple gives you are not so useful."
	ipad100.txt	opposition_Instance_40648	opposition_Instance_20000	A2		Type_1	opposition_Instance_40011	10	66	The iPad And Chrome OS Netbooks Are On A CollisionCourse	opposition_Instance_40646	41690	41887	"Great post!  I agree these two platforms are going to fight for the same business. With the number of old PC's  still out there in most homes and businesses there is ample room for both to prosper."
	ipad100.txt	opposition_Instance_40655	opposition_Instance_20000	A2		Type_1	opposition_Instance_40333	3293	3362	"perhaps the two frenemies can  once again &lt;URL/&gt; find a common ground"	opposition_Instance_40653	42078	42259	"I would LOVE to see some more collaboration between Google and Apple in regards to communications,  collaboration, and productivity apps like it looks like they are with Google Maps"
	ipad100.txt	opposition_Instance_40664	opposition_Instance_20000	A2		Type_1	opposition_Instance_40662	43950	44028	you'll hardly make any money even if it's one of the best apps on the platform	opposition_Instance_40660	44391	44607	"...I'm not so sure about that (the money side of things). Watch this video from Dan Pink:  &lt;URL/&gt; http://www.ted.com/talks/dan_pink_on_motivation.html and you'll see money is not a great  motivator for creative work."
	ipad100.txt	opposition_Instance_40673	opposition_Instance_20000	A2		Type_1	opposition_Instance_40671	44557	44606	"money is not a great  motivator for creative work"	opposition_Instance_40669	44918	45105	"Of course money is a great motivator -- like I was saying, look at the number of  creative apps on the App Store vs. Android Market.  It can't be the only motivation, but it helps a  lot."
	ipad100.txt	opposition_Instance_40682	opposition_Instance_20000	A2	The stance is that Apple has not always been anti-netbook.  Explicit enough to be categorized as a calling-out?  I'm not entirely sure...	Type_1	opposition_Instance_40680	1043	1064	Apple is anti-netbook	opposition_Instance_40678	45430	45606	"Apple did a netbook. It was the Air. It was too expensive for what it offered and didn't make  many waves even among Apple fans because it wasn't snappy enough given its price."
	ipad100.txt	opposition_Instance_40691	opposition_Instance_20000	A2		Type_1	opposition_Instance_40689	45467	45487	It was too expensive	opposition_Instance_40687	45696	45783	well isn't the defining characteristic of a netbook its price, even more than its size?
	ipad100.txt	opposition_Instance_40700	opposition_Instance_20000	A2		Type_1	opposition_Instance_40698	45701	45757	isn't the defining characteristic of a netbook its price	opposition_Instance_40696	45870	46086	"The problem with the netbook is there is no defining characteristic other then cost.   There is no innovation in user interface and the netbook as a shrunk laptop makes many compromises  to reach the low price point."
	ipad100.txt	opposition_Instance_40709	opposition_Instance_20000	A2		Type_1	opposition_Instance_40707	46253	46305	it will definitely compete with this class of device	opposition_Instance_40705	46401	46576	"And less memory.  And no expansion ports.  And no option to run an IM app in the  background while you are creating a document.  So, no....it is far from a netbook equivalent."
	ipad100.txt	opposition_Instance_40718	opposition_Instance_20000	A2		Type_1	opposition_Instance_40716	3621	3661	leaving Microsoft squeezed in the middle	opposition_Instance_40714	46707	46904	"and what makes you think that Microsoft is not working on a similar device right now. As a  matter of fact, we have all seen Courier. If that is not real then something on  the lines will  come up."
	ipad100.txt	opposition_Instance_40725	opposition_Instance_20000	A2		Type_1	opposition_Instance_40716	3621	3661	leaving Microsoft squeezed in the middle	opposition_Instance_40723	47259	47527	"Let's remember that Microsoft is also said to release a tablet called the Courier. It looks way  more promising than the iPad. If Microsoft releases that this year is sure to definitely kill the  iPad, as it will offer much more functionalities thatn the iPieceofjunk."
	ipad100.txt	opposition_Instance_40734	opposition_Instance_20000	A2		Type_1	opposition_Instance_40011	10	66	The iPad And Chrome OS Netbooks Are On A CollisionCourse	opposition_Instance_40732	50962	51222	"Not sure if the iPAD and the GoogOS netbooks compete head on. There might be crossover apps but  each will play to its strengths. Goog is going after Microsoft with their OS and online apps and  iPAD could just be an entertainment/leisure apps consumer device."
	ipad100.txt	opposition_Instance_50183	opposition_Instance_20001	A1		Type_2	opposition_Instance_50187	10	66	The iPad And Chrome OS Netbooks Are On A CollisionCourse	opposition_Instance_50185	39502	39923	"Lets face it, the ipad is a device without a clear target group. We don't know yet who will buy  the ipad, what its main use is going to be and whether it's going to be successful (my guess --  no). I'm tired of all these highly speculative pieces you read all over the place, typically  written by people who for some reason have an incredible emotional attachment to one corporation or  another (are you listening MG?)."
