Our Coref ID	Text Source	Knowtator Coref ID	Annotator ID	Annotator Name	Annotator Comment	Coref Type	Knowtator Target ID	Target Span Start	Target Span End	Target Spanned Text	Knowtator Calling-out ID	Calling-out Span Start	Calling-out Span End	Calling-out Spanned Text
	ban100.txt	opposition_Instance_80360	opposition_Instance_20000	A2		Type_1	opposition_Instance_80364	25099	25105	tranes	opposition_Instance_80362	38559	38591	hey #299! it's train, not trane.
	ban100.txt	opposition_Instance_80366	opposition_Instance_20000	A2		Type_1	opposition_Instance_80283	25255	25281	It's sharing, not stealing	opposition_Instance_80288	29768	30189	"What is the philosophy of the file-stealers?  I want it, therefore, I should be able to steal  it?      This is what happens when you learn about the world by sitting in front of the computer  whacking off to internet porn.   You become really, really stupid.    If you really think stealing  is okay, then have someone steal your stuff and see if that bothers you.   Call it sharing if that  makes any difference at all."
	ban100.txt	opposition_Instance_80371	opposition_Instance_20000	A2		Type_1	opposition_Instance_80374	16957	17089	"# 266 Dumbass ,maybe because this is a forum about FILE SHARING. If you wanna bitch about  global warming go to the Greenpeace site."	opposition_Instance_80357	20406	20433	I agree with 280 about 266.
	ban100.txt	opposition_Instance_80390	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80369	37785	37853	This is sooo stupid...there is no way they can control the internet!
	ban100.txt	opposition_Instance_80395	opposition_Instance_20000	A2		Type_1	opposition_Instance_80399	6883	6912	Screw the Government of Japan	opposition_Instance_80397	31479	31569	you people keep saying fuck the government....the government has nothing to do with it....
	ban100.txt	opposition_Instance_80401	opposition_Instance_20000	A2		Type_1	opposition_Instance_80275	4303	4476	"There is no way  the ISPs are going to be excessively aggressive since it only hurts them in the long run both in  reputation (hurt by angry users) and in the pocket book..."	opposition_Instance_80403	10688	10944	"I completely agree with number 11 and 13. ISPs want their money, and if it means  sacrificrificing (not sure if I spelled that right, I've been in a spelling slump.) i.e. allowing  file sharing, then that's a sacrifice they'll be more than willing to make."
	ban100.txt	opposition_Instance_80408	opposition_Instance_20000	A2		Type_1	opposition_Instance_80412	19473	19488	America is free	opposition_Instance_80410	23647	23695	lol ..united states ain't no damn free country..
	ban100.txt	opposition_Instance_80414	opposition_Instance_20000	A2	It seems like the technical pointer numbers are off by one, so I think he is refering back to what is listed as Comment 10 for us.	Type_1	opposition_Instance_80326	4172	4230	"There is no way this can work from a practical  standpoint"	opposition_Instance_80328	5357	5568	"Completely agree with number 11. File sharing won't stop, they'll just find better ways to do  it.  Most people who engage in illegal behavior on the internet have better computer skills than  the big companies."
	ban100.txt	opposition_Instance_80418	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80221	13309	13623	"LOL!!! This is funny.. go ahead ban them... its just yourself your going to put out of  business... I thought they were smart too... put it easy for you... THE MORE PEOPLE YOU BAN.. THE  MORE PEOPLE YOU LOOSE. AND HERE IN A AMERICA THAT MEANS WE CAN GET OUR PHONE, AND TV FROM PLACES  THAT DON'T PROVIDE INTERNET.."
	ban100.txt	opposition_Instance_80425	opposition_Instance_20000	A2		Type_1	opposition_Instance_80275	4303	4476	"There is no way  the ISPs are going to be excessively aggressive since it only hurts them in the long run both in  reputation (hurt by angry users) and in the pocket book..."	opposition_Instance_80427	6617	6721	"But as someone mentioned above -- the isp is going to hurt its own pocket because everyone file  shares."
	ban100.txt	opposition_Instance_80429	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80386	29443	29505	heh, they wont stop file sharing ppl will always find a way...
	ban100.txt	opposition_Instance_80437	opposition_Instance_20000	A2		Type_1	opposition_Instance_80440	15401	15428	Central Cali is Da Bomb Yo!	opposition_Instance_80413	19208	19258	EY FUCK FRESNO AND MODESTO. ITS ALL ABOUT PACOIMA!
	ban100.txt	opposition_Instance_80444	opposition_Instance_20000	A2		Type_1	opposition_Instance_80269	7450	7598	"independent artists can't stay afloat for long and  continue to produce content unless they are paid as a means of support, not as a means of greed."	opposition_Instance_80193	33139	33329	"actually this is going to hurt independent artist too, file sharing is a way of unknowns to get  known without the hassle of going through the big brother companies like sony or time warner."
	ban100.txt	opposition_Instance_80449	opposition_Instance_20000	A2	"The calling-out is also referring to the commentator who pointed out the population density.  I decided to follow the Re:#26 (really leading to comment #25 becuase our numbers are off by 1).  His main point seems to be regarding the ""worse forms of human behavior"" (ie. pedophiles)"	Type_1	opposition_Instance_80236	10360	10496	"instead of banning people like oh I don't know   pedophiles or convicted criminls like identity thieves there going to ban normal people"	opposition_Instance_80436	22465	22765	"Re: #26  An excellent point.  If you expel the sharers from the internet, with technologies like wimax and  the population density considered, a new network inevitably would form.  This network would be more  difficult to regulate and control and allow the worse forms of human behavior a free haven."
	ban100.txt	opposition_Instance_80454	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80258	4128	4476	"Proposals like this one just make me laugh. There is no way this can work from a practical  standpoint. Think about it. Internet subscribers are paying customers of the ISPs. There is no way  the ISPs are going to be excessively aggressive since it only hurts them in the long run both in  reputation (hurt by angry users) and in the pocket book..."
	ban100.txt	opposition_Instance_80457	opposition_Instance_20000	A2	This calling-out is directed at a series of comments.	Type_2	opposition_Instance_80394	24466	24496	We will side with the Chinese!	opposition_Instance_80446	24627	24940	"To all those that are making this about a country's culture or people, for example 288, 265,  279, you guys need to stop making ad hominem attacks. This has nothing to do with Japanese or  American people. You guys are total racist bigots (which I know is totally redundant, but I said it  to emphasize the point)"
	ban100.txt	opposition_Instance_80463	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80465	9373	9585	"Japan has never ceased to amaze me with their pioneering of superior principals in Asia. They  are taking quite a juxtapose to China, as far as combating piracy goes, and this speaks multitudes  for other things."
	ban100.txt	opposition_Instance_80474	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80443	14180	14285	"they eyes too slanty and can't see they laws right over there. das why they be illegalizing da  internet."
	ban100.txt	opposition_Instance_80486	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80488	5102	5232	"Well now there are two reasons to scratch Japan off my list of places to go to. Stupid ISP's  and Fingerprinting at the airport..."
	ban100.txt	opposition_Instance_80498	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80384	3359	3519	"I wonder if this will push darknets to go wireless? Those that want to share stuff could do so  over local wifi networks completely independently of their ISPs."
	ban100.txt	opposition_Instance_80502	opposition_Instance_20000	A2		Type_1	opposition_Instance_80301	2520	2552	there goes all the good JAV porn	opposition_Instance_80470	35118	35159	"There won't be any more  porn? Who cares."
	ban100.txt	opposition_Instance_80504	opposition_Instance_20000	A2		Type_1	opposition_Instance_80191	2170	2220	No possessive or contractive apostrophe is needed.	opposition_Instance_80468	2342	2382	I agree with 4. No apostrophe is needed.
	ban100.txt	opposition_Instance_80505	opposition_Instance_20000	A2		Type_1	opposition_Instance_80278	24354	24457	"If it we're for Japanese techology, America would still be in the stone ages. Therefore America  sucks."	opposition_Instance_80494	26237	26416	"without amrica where whould japan be tho hmm ? everyhting i buy says made in japan so um number  289 this world is supported by everyone no one country can support itself any more"
	ban100.txt	opposition_Instance_80511	opposition_Instance_20000	A2		Type_1	opposition_Instance_80206	32532	32735	"Japanese pride, you make me sad.. i probably speak your language better than you can. but thats  ok because you obviously lack understanding of multiple cultures and how intertwined America and  Japan is"	opposition_Instance_80453	34536	34696	"326 Will  you jus afraid to admit that america is losing in the international areana. Japan and china will be  the next super power. your country is going down."
	ban100.txt	opposition_Instance_80515	opposition_Instance_20000	A2		Type_1	opposition_Instance_80303	14180	14285	"they eyes too slanty and can't see they laws right over there. das why they be illegalizing da  internet."	opposition_Instance_80517	20603	20769	"they eyes too slanty and can’t see they laws right over there. das why they be illegalizing da  internet.  what a biggot this guy is....just like saying white a-holes"
	ban100.txt	opposition_Instance_80519	opposition_Instance_20000	A2		Type_1	opposition_Instance_80262	5200	5229	Fingerprinting at the airport	opposition_Instance_80507	7957	8048	Number 12. In the USA, forget fingerprints. Can you say REAL ID? You will be micro chipped!
	ban100.txt	opposition_Instance_80525	opposition_Instance_20000	A2		Type_1	opposition_Instance_80216	27269	27293	We invented Geisha girls	opposition_Instance_80479	28259	28325	lol japan pride i whouldnt try and take claim for inventing whores
	ban100.txt	opposition_Instance_80530	opposition_Instance_20000	A2		Type_1	opposition_Instance_80377	12512	12811	"I wonder how many people who file share on a regular basis have ever actually gotten off their  butts and put their heart, money and time into a creative project?  I wonder how many people who  file share, I mean steal other people's work, have ever experienced making a living in a creative  field."	opposition_Instance_80518	17217	17539	"number 271 i file share not only this i own and operate  a store in side a game called   Secondlife not olny this i work in an automive body shop where i live where  i make art with my  hands every day restoreing cars  and customizeing cars talk to be about creativity hell all the   shit in my head whould make u go crazy"
	ban100.txt	opposition_Instance_80534	opposition_Instance_20000	A2	This calling out is really responding to the series of comments that are in favor of file-sharing.  It is difficult to pin down a single target.	Type_2	opposition_Instance_80272	376	445	"the agreement would see copyright holders tracking  down file-sharers"	opposition_Instance_80521	12512	12973	"I wonder how many people who file share on a regular basis have ever actually gotten off their  butts and put their heart, money and time into a creative project?  I wonder how many people who  file share, I mean steal other people's work, have ever experienced making a living in a creative  field.  We're are talking about rights concerning `intellectual property.' and the new thinking  that it's all coming from big fat cats and big business is not correct."
	ban100.txt	opposition_Instance_80536	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80293	8558	8619	Another stupid move. If you stop one thing we go to the next.
	ban100.txt	opposition_Instance_80540	opposition_Instance_20000	A2		Type_1	opposition_Instance_80435	4787	4942	"It's a direct conflict of interest. Sure, it may allow the ISPs to say Look, we are trying hard but  in reality they don't really want file sharing to stop"	opposition_Instance_80514	6013	6274	"that is of course if the japan government  can really put the pressure on the ISPs to follow through. which brings me to agree with 11. it is  a conflict of interest and i find it pathetic that anybody couple come up with such lofty ideas and  actually succeed."
	ban100.txt	opposition_Instance_80544	opposition_Instance_20000	A2		Type_1	opposition_Instance_80509	12855	12879	`intellectual property.'	opposition_Instance_80529	19838	19948	"And people think artists are losing out.  A lot of artists make their money from touring,  not selling albums."
	ban100.txt	opposition_Instance_80546	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80520	17664	17963	"wtf is wrong with japans they r just FUCKING RETARDED JUST 2 TELL U BITCHES i use limewire and  if u ban it u ban my whole life whats wrong with u people go stick ur head in the tolit and  re-think it or maybe just 4GET IT CAZ THAT WILL NEVER HAPPEN U SLUTISH HOES AND DON'T GO PUNK IT  ALL ON US OK"
	ban100.txt	opposition_Instance_80547	opposition_Instance_20000	A2		Type_1	opposition_Instance_80492	866	871	Winny	opposition_Instance_80549	1131	1221	In Japan Winny is akin to Kazza  and most of those in the know use Share or Perfect Dark .
	ban100.txt	opposition_Instance_80551	opposition_Instance_20000	A2	I don't think this is the real target because the user posted under the name Winnie not Bobby, but the real target seems to be missing (perhaps censored?).	Type_1	opposition_Instance_80421	5755	5829	"I hate everthing about Japan.  I  wish the ocean would just swallow it up."	opposition_Instance_80553	18812	18927	"#223 Bobby I totally agree, ban everyone from life because humans aren't perfect so we should  just all be removed."
	ban100.txt	opposition_Instance_80555	opposition_Instance_20000	A2		Type_1	opposition_Instance_80379	9691	9741	When did this world become a world of cheapskates?	opposition_Instance_80513	11685	11843	"And to respond to number 24....When the year 2000 hit and everyone stopped fearing the Y2K  virus (whatever the hell that meant(-_-)...Y2K...I don't get it.)."
	ban100.txt	opposition_Instance_80558	opposition_Instance_20000	A2	The calling-out is addressed to #265, but we don't have those numbers in our file, so I'm just guessing whom he might targeting.	Type_1	opposition_Instance_80423	15768	15835	The selfish Americans who have caved in justice,freedom,liberty.The	opposition_Instance_80560	19414	19513	"To #265.  You are retarded.   Japan sucks shit.   At least America is free you dumb retarded  fuck!"
	ban100.txt	opposition_Instance_80562	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80564	13967	14015	Give `em Fresno and let us keep the downloading.
	ban100.txt	opposition_Instance_80566	opposition_Instance_20000	A2		Type_1	opposition_Instance_80301	2520	2552	there goes all the good JAV porn	opposition_Instance_80220	8984	9026	I also agree with #6, there goes the porn!
	ban100.txt	opposition_Instance_80568	opposition_Instance_20000	A2		Type_1	opposition_Instance_80340	5457	5568	"Most people who engage in illegal behavior on the internet have better computer skills than  the big companies."	opposition_Instance_80570	10945	11086	"Plus, as Riza said,  people who engage in illegal behavior on the net, they've got mad, mad skillz when it comes to  slipping big businesses."
	ban100.txt	opposition_Instance_80574	opposition_Instance_20000	A2		Type_1	opposition_Instance_80278	24354	24457	"If it we're for Japanese techology, America would still be in the stone ages. Therefore America  sucks."	opposition_Instance_80484	32532	32842	"Japanese pride, you make me sad.. i probably speak your language better than you can. but thats  ok because you obviously lack understanding of multiple cultures and how intertwined America and  Japan is....bunch of bigots and racists on the internet because your all to afraid to say what you  think in person"
	ban100.txt	opposition_Instance_80581	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80203	28607	28625	sounds like war...
	ban100.txt	opposition_Instance_80583	opposition_Instance_20000	A2		Type_1	opposition_Instance_80460	3386	3409	darknets to go wireless	opposition_Instance_80571	3741	4002	"Ah yes...the darknets...completely wireless...except for their backbone connections to the net  through ISPs...  Think of all that time teenage boys spend trying to get around paying a few dollars for someone  else's hard work. Energy better spent getting laid."
	ban100.txt	opposition_Instance_80586	opposition_Instance_20000	A2		Type_1	opposition_Instance_80382	3039	3087	Japan is a totalitarian *society* at every level	opposition_Instance_80482	36821	37005	"Japan is neither a communist or totalitarian government, they have a House of Representatives and a  Prime Minister, and it’s not the government that pushed the law in the first place."
	ban100.txt	opposition_Instance_80587	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80207	10311	10562	"Does anyone else realize how retarded this is so instead of banning people like oh I don't know   pedophiles or convicted criminls like identity thieves there going to ban normal people just  trying to download a song instead of paying 30 bucks for cd"
	ban100.txt	opposition_Instance_80590	opposition_Instance_20000	A2		Type_1	opposition_Instance_80250	516	520	ISPs	opposition_Instance_80472	2142	2220	Dude, it's ISPs, not ISP's. No possessive or contractive apostrophe is needed.
	ban100.txt	opposition_Instance_80592	opposition_Instance_20000	A2		Type_1	opposition_Instance_80389	13115	13127	property law	opposition_Instance_80573	14410	15274	"oh and a final note for all the piracy is a crimers  if you buy a dvd , cd, book  or any other copy righted media  according to the current piracy laws  by letting anyone whether it be your friends or family view in any way that material you your self  and the person shared to have committed a piracy crime whether money was obtained or not same goes  if you pawn or sell said items as the gov and record company did not recieve any of that money or  recieve money for the reciept of said material  thus in legal terms the only way to watch a movie or listen to music or read a book legally is to  A watch it in theaters  B wait for it top show up on tv  C listen to it on the radio  or D borrow it from a government run, or properly liscened private  library  and so according to those whove seen read or listened to anything period needs to be sued and  jailed."
	ban100.txt	opposition_Instance_80593	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80309	25255	25281	It's sharing, not stealing
	ban100.txt	opposition_Instance_80594	opposition_Instance_20000	A2		Type_1	opposition_Instance_80448	19842	19877	people think artists are losing out	opposition_Instance_80501	23257	23355	"Obviously #89 does not understand intellectual property. This goes much further than just  artists"
	ban100.txt	opposition_Instance_80596	opposition_Instance_20000	A2		Type_1	opposition_Instance_80198	9	41	Japanese ISPs To Ban FileSharers	opposition_Instance_80575	31140	31346	"oh well, if this some how actually works (which i doubt), we will always have cd/dvd burners to  get media from friends.  which is exactly what file sharing networks do, except far more people contributing."
	ban100.txt	opposition_Instance_80597	opposition_Instance_20000	A2		Type_1	opposition_Instance_80343	32113	32185	"they will just  swtch over t a big off internet wireless network instead"	opposition_Instance_80523	41209	41332	"yes, people will always find a way around copy protection. But stealing some's work without  permission or paying IS WRONG."
	ban100.txt	opposition_Instance_80598	opposition_Instance_20000	A2	This calling-out targets all the prior comments that seem to equate the ban with government action.	Type_2	opposition_Instance_80359	22998	23019	fascism and despotism	opposition_Instance_80579	23820	23963	"For those of you who can't read, i'd like to point out that the article states its not the  japanese government that is doing this its the ISPs"
	ban100.txt	opposition_Instance_80717	opposition_Instance_20001	A1		Type_1	opposition_Instance_80721	3360	3520	"I wonder if this will push darknets to go wireless? Those that want to share stuff could do so  over local wifi networks completely independently of their ISPs."	opposition_Instance_80719	3742	3853	"Ah yes...the darknets...completely wireless...except for their backbone connections to the net  through ISPs..."
	ban100.txt	opposition_Instance_80728	opposition_Instance_20001	A1		Type_2	opposition_Instance_80726	377	786	"the agreement would see copyright holders tracking  down file-sharers on the Internet using “special detection software” and then notifying ISPs of  alleged infringers. File sharers will initially receive a warning for a first offense, then be  disconnected for subsequent offenses, eventually be disconnected from the internet permanently (it  wasn't clear whether the agreement is a three strikes proposal)."	opposition_Instance_80731	18286	18368	"dude´s this is bullshit its file sharing  not robing music stupid asses!!!!!!!!!!!"
	ban100.txt	opposition_Instance_80740	opposition_Instance_20001	A1		Type_1	opposition_Instance_80744	2515	2554	Damn, there goes all the good JAV porn.	opposition_Instance_80742	2690	2726	I agree with 6. There goes JAV porn.
	ban100.txt	opposition_Instance_80749	opposition_Instance_20001	A1	I am not sure which comment this calling-out refers to as, again, the numbering appears to be off, but it most likely is referring to this target since it discusses intellectual property of artists.	Type_1	opposition_Instance_80754	12814	12880	We're are talking about rights concerning `intellectual property.'	opposition_Instance_80752	23258	23356	"Obviously #89 does not understand intellectual property. This goes much further than just  artists"
	ban100.txt	opposition_Instance_80757	opposition_Instance_20001	A1		Type_1	opposition_Instance_80760	15402	15429	Central Cali is Da Bomb Yo!	opposition_Instance_80724	19209	19259	EY FUCK FRESNO AND MODESTO. ITS ALL ABOUT PACOIMA!
	ban100.txt	opposition_Instance_80763	opposition_Instance_20001	A1		Type_1	opposition_Instance_80768	5201	5230	Fingerprinting at the airport	opposition_Instance_80766	7958	8433	"Number 12. In the USA, forget fingerprints. Can you say REAL ID? You will be micro chipped! You  won't be able to go into a Federal building (not that I have any desire to) or an international  airport without it or a passport (same deal) for DOMESTIC travel. They'll do something drastic here  in US and blame terrorists for it, again. They just won't tell you that they're the real  terrorists.   I have to go now. My friend George Orwell says, Big brother is watching. };p"
	ban100.txt	opposition_Instance_80774	opposition_Instance_20001	A1	This is another calling-out that really refers to several comments expressing the anti-Japan stance, not just the target I identified here.	Type_2	opposition_Instance_80778	19445	19489	Japan sucks shit.   At least America is free	opposition_Instance_80776	29110	29319	"its funny tho people are all bitchig for and about apan but dont  forget france and the uk are  also doing this and btw america has been trying for years and has yet to susceed on this idea of  stoping pirates"
	ban100.txt	opposition_Instance_80781	opposition_Instance_20001	A1	This appears to refer to multiple comments, so I picked the earliest one to be the target.	Type_2	opposition_Instance_80786	1886	1924	another stupid act by japan government	opposition_Instance_80784	23821	23964	"For those of you who can't read, i'd like to point out that the article states its not the  japanese government that is doing this its the ISPs"
	ban100.txt	opposition_Instance_80787	opposition_Instance_20001	A1		Type_1	opposition_Instance_80780	4304	4477	"There is no way  the ISPs are going to be excessively aggressive since it only hurts them in the long run both in  reputation (hurt by angry users) and in the pocket book..."	opposition_Instance_80790	6652	6722	"the isp is going to hurt its own pocket because everyone file  shares."
	ban100.txt	opposition_Instance_80792	opposition_Instance_20001	A1	"This calling-out could refer to any of the comments made by the user ""Japanese Pride."""	Type_2	opposition_Instance_80797	24355	24458	"If it we're for Japanese techology, America would still be in the stone ages. Therefore America  sucks."	opposition_Instance_80795	32533	32843	"Japanese pride, you make me sad.. i probably speak your language better than you can. but thats  ok because you obviously lack understanding of multiple cultures and how intertwined America and  Japan is....bunch of bigots and racists on the internet because your all to afraid to say what you  think in person"
	ban100.txt	opposition_Instance_80799	opposition_Instance_20001	A1		Type_1	opposition_Instance_80747	12513	12675	"I wonder how many people who file share on a regular basis have ever actually gotten off their  butts and put their heart, money and time into a creative project?"	opposition_Instance_80802	17218	17540	"number 271 i file share not only this i own and operate  a store in side a game called   Secondlife not olny this i work in an automive body shop where i live where  i make art with my  hands every day restoreing cars  and customizeing cars talk to be about creativity hell all the   shit in my head whould make u go crazy"
